-1.0113459999999999,-14.23534,2.9198,-16.520425997237613,-2.62002729324054,1185.7536326628942,366.48905544220884,307.6028763852961,427.45354750013496,489.42951694148405
-1.2969236,-12.975144,2.92893,-15.74451040929813,-2.5647584174665936,1139.9876339569607,382.27236406054124,317.37315086040763,441.56953779345736,508.0519893793755
-1.2943364,-12.910351999999998,2.93668,-15.33891482536482,-2.543873650662172,1116.9266854410946,388.8945964306996,324.016211182724,449.6217277869265,517.6092964276852
-1.1756107999999998,-12.860176000000001,2.93301,-15.01472520162555,-2.523036845796503,1101.870687046542,393.9980265053774,329.11199650728247,455.40633865012364,525.9053757370167
-0.9432303999999999,-12.787852,2.8876,-14.53019330540459,-2.549278684185206,1081.5833518982713,402.6548345471668,337.74656420805627,469.21684557624974,535.2060881649826
-0.4407606,-12.708556,2.83404,-13.536379198529382,-2.59505188002531,1062.0100164212301,420.70235196783165,358.77731385751275,490.7986038803426,556.2985233544316
0.4734296,-12.632003999999998,2.71453,-12.768838396813457,-2.6344985775889143,1050.8487252629743,434.9043732913554,374.96502888494143,507.59877952918464,572.1028101636061
1.0380804,-12.570459999999999,2.61243,-11.483449217544072,-2.7205926838027064,1039.098783839481,460.45161315144895,401.47014931396023,536.1604002476583,597.6700652505574
-5.516686,-12.241753999999998,3.36577,-12.84225129674898,-2.553605463928745,945.4952821589651,432.5898830688297,353.50870562150027,508.3575012656496,583.3811367223284
-6.409451999999999,-12.172705999999998,3.48466,-13.35260430312894,-2.4394863437110215,937.2310730979705,424.2001668298141,336.06499310114856,493.07250626660806,576.1089774061319
-7.051562,-12.071737999999998,3.5546,-13.571919236498024,-2.379135119531482,930.416235509183,418.85803024620077,329.7485363714208,486.3082478553265,572.8464379087823
-7.172508,-11.946437999999999,3.57634,-13.629889472821672,-2.304815590348866,926.0318517274396,415.83003081323136,326.7164222310426,482.8012206633092,572.3454215494792
-6.884808,-11.835417999999999,3.53441,-13.275868595879274,-2.2637995992667546,914.2399847593063,420.9198289186387,331.80830725102135,489.57590455314767,580.1190136654599
-5.99837,-11.743382,3.43861,-12.824031312663829,-2.2699331742946076,903.237887040221,429.5515359259338,338.4053034236255,500.1062652624335,590.1448754204217
-5.3344059999999995,-11.665332,3.37494,-11.610484619481866,-2.41731272530764,882.5449785176236,453.08095861881566,366.9772762141754,528.4147571854842,614.9472878467238
6.447938,-9.303965999999999,1.85,1.8542334589845215,-2.3853482994222044,835.3597707364538,710.7675785800968,609.7461893656715,777.8019425381067,873.9118524439567
8.579704,-8.433824,1.6302,3.946759493551588,-2.0350907774339415,832.0910283636663,739.7698906953283,640.7496732344288,809.8796676857166,911.5336812280842
9.386356,-7.965818,1.49638,5.408337886686432,-1.5563207320934316,834.2746880219776,763.772528928103,654.7496148248675,822.9421429294489,934.1545503469885
10.262713999999999,-7.030491999999999,1.43255,6.303797696417191,-1.2053881107209201,838.6327632970701,775.0252813419295,665.0000473622081,832.2484286042165,944.4807215484069
10.430532,-6.166146,1.46891,7.2032286139675525,-0.4082438237296113,843.2942606539729,775.5230790455842,669.5010019882712,834.8149016296684,945.5305112344292
10.27565,-5.244511999999999,1.50839,7.6285968095314285,0.49061277129483066,849.7994352367555,768.5191291000592,660.4988261368387,824.8308561143364,937.0322064801278
9.947756,-4.3058819999999995,1.57409,7.582214983859125,1.2068791675056008,851.5932754632272,756.5141709305362,644.4928255465802,809.5574639019455,923.7409994079749
9.509304,-3.389288,1.64334,7.389835936677756,2.1860458571301353,849.4956323754305,733.5075372979766,623.4811696632328,788.2707134543033,901.9233066335406
8.980608,-2.518432,1.70645,7.024391327995608,3.177364091157013,850.3839927019477,709.7538875802906,596.7112426225535,762.466163974646,877.1015159501258
8.369284,-1.718416,1.73641,6.7050570598386035,3.7699325352595343,844.3981433690403,691.7520178839261,578.693935248195,746.4315425259082,861.0569275714363
7.904175999999999,-1.2113976,1.75788,6.145119679117726,4.536324829849607,843.2169228221607,663.9999700069344,555.916084611554,723.8809392801193,834.9867499693712
7.201053999999999,-0.8227926,1.80337,5.837839228870003,4.730899511454148,844.4825553393738,653.4992976246884,547.4056998090084,715.1084926518114,825.2089160463267
6.432664,-0.45444139999999994,1.91172,5.369754298248914,5.019239396998448,840.7285592575704,639.4982656777302,531.3876451713005,703.0804342232173,810.6722101111836
5.93467,-0.3966998,1.96757,4.451382478802229,5.206390195065409,850.7895626278497,618.4967642778535,512.365253801737,681.2808298170737,789.8690272896122
5.779185999999999,-0.426174,1.96712,4.250048498828309,5.186195525032309,850.0644094548956,611.7461449942216,510.61285800423303,681.2803830412399,784.8544952558921
5.844328,-0.5125274,1.99255,4.196215026467832,5.125763215333741,854.1892094829805,613.4964776436874,509.36228470876324,679.5263638606643,786.6054920678396
6.0342519999999995,-0.5741162,2.02213,4.8401734956925395,4.891275417097133,854.6271563270251,629.4979728147,525.3819000437215,696.5596317062735,803.1385806807272
6.289891999999999,-0.6387079999999999,2.02995,5.09477748060514,4.817545167976178,852.581624373022,636.7483339324937,529.6378210100913,702.3218000493166,810.4068698647973
6.5343599999999995,-0.6945638,2.04665,5.536578175646867,4.649982871596535,855.7308270185408,647.4989825942413,541.3987704189395,714.600192071648,821.1823525434618
6.643196,-0.7295483999999999,2.06433,5.8174237549092584,4.569603040907944,861.6611016705938,654.4993652704705,548.4038507022232,721.6187689865271,827.1974279734486
6.384195999999999,-0.7161881999999999,2.14182,5.8307201058806575,4.5426859799925925,865.2072820071733,656.249460247114,549.1562333584695,721.8683023977829,827.4489746263753
5.893202,-0.638547,2.23721,5.496349524767888,4.663317123991397,860.1701200560456,646.9989138093854,540.8988963796863,712.5943140435877,820.180847232788
5.166434,-0.5556726,2.39491,4.994174606285951,4.790511176060773,851.9993140738844,634.4981473927633,528.3887260835263,701.0667792475888,809.6546152161868
3.926062,-0.43707719999999994,2.58324,4.229629033401361,4.971333766911372,847.7218697058511,616.7467760645574,509.61855446032325,685.7859767531031,790.8614622160374
2.097312,-0.306544,2.82742,2.7773981489450064,5.272403022105301,841.9467441093329,584.4908143455189,476.32449247122827,651.9827174504503,759.5609373171117
1.0067792,-0.24224899999999996,2.95564,1.1534858395901912,5.573578884320355,839.4862937921013,544.9714573450386,442.75529524727034,618.6959649037794,722.7729064911127
-0.13953323999999998,-0.20821499999999998,3.02164,0.22267199166204948,5.720823184915073,851.5725330592986,524.9534715866594,424.70819885776655,597.4271491702415,702.0104880861802
-0.7154531999999999,-0.234311,3.0242,-0.7959430867476925,5.8079447917122025,864.135868828594,504.9276160033803,404.64583611757786,577.9139190650403,679.502684246442
-0.735077,-0.3071292,2.97817,-1.0927016281293749,5.754513024875566,874.3389685870346,502.9237995038289,398.62512109404986,571.9114171192689,675.5016232117238
-0.5189464,-0.3747758,2.89099,-0.40472449651138875,5.47306169406899,867.4118503173385,521.1980834083445,415.94034019791184,589.1788669790025,694.7559949129908
-0.01088241,-0.4539738,2.83279,0.03376403428504283,5.3457231583859866,865.7441257995298,531.4588373836202,427.22445959720324,598.9363470162627,705.5095965380831
0.4867506,-0.565124,2.78357,0.5869010480893997,5.204932129159715,863.0265620618623,542.7189878541298,441.51318346622907,612.1970178558234,718.2653306732353
1.1872084,-0.6266959999999999,2.73623,1.1938293820611814,5.037319967256802,865.7767602940529,559.2304770718836,454.04435909506515,628.2112623987127,730.7727183395298
1.7981599999999998,-0.6087578,2.71426,2.3192668987359526,4.863067246229926,870.7782719833156,584.9916291494991,478.838630256516,648.2305447768938,756.7969567968607
2.077838,-0.5356512,2.72011,2.6896299126921006,4.86990663679976,879.4056134193108,593.2437893409508,486.0972444141195,654.4872842173301,762.0543615068755
2.0927339999999997,-0.40502419999999995,2.78675,2.9252830937281096,4.9304242949326476,883.9210084647118,593.7438419752883,492.6014446496622,659.2429580442308,763.3069937115489
1.3951951999999999,-0.10224059999999999,2.99917,3.032970315766826,5.0109807431994815,884.4972610606159,595.2440166690686,492.0981483439201,659.4931186656124,764.0598044115127
0.21939259999999997,0.09784613999999998,3.15764,2.7368768857894743,5.232135024958853,876.4187042850172,589.4923584391671,479.3293725226873,646.9763001009876,756.5553113713543
-0.9028502,0.3483172,3.38903,2.009562139861261,5.439685956513439,855.1799392272883,568.985295916574,460.7966828864992,632.9598875156001,740.0388227201015
-2.969526,0.5699904,3.61599,0.8499726478785032,5.720772541101518,850.0113600752208,541.2186619616637,433.98531815332785,607.1838337631356,713.2683075009834
-4.498241999999999,0.7579011999999999,3.79841,-1.7133147701225953,6.3230514725561715,849.947622883195,480.8889068342804,374.5221372274467,549.8839979071886,654.9982870136831
-5.332628,0.8751245999999999,3.84793,-2.939666446796767,6.610885333811308,852.9034402719825,452.3215061274959,345.87074062745717,521.8556013840263,627.4946833912716
-5.953346,1.0034038,3.82166,-3.9286209075840994,6.818591802629421,859.0848159636147,428.9965841189002,323.4733811716452,500.079550640814,605.7421798743464
-6.016051999999999,0.996534,3.72273,-4.754550467076683,6.986270281628417,879.0337753568707,409.41706352913627,305.8357167985661,483.05443710451584,585.7390606823894
-5.674409999999999,0.937237,3.5812,-4.365349923824289,6.912526478929338,864.8815304707166,416.4491112108871,312.89182877650853,494.07243104523513,595.2411332480133
-5.076595999999999,0.8575784,3.44972,-3.3434120388004356,6.658006162506103,870.0557942286166,439.7834710248202,339.3238410726181,516.3524317020067,618.4948284189006
-4.255552,0.8149652,3.38267,-2.650039910061323,6.503973575148673,857.9639551429071,452.5726728779805,355.1666170135576,535.624247333826,633.7463719331947
-3.312512,0.86205,3.30096,-1.436842292603072,6.376522841271064,859.8357917879122,477.132581765012,381.79033703488653,560.3924093672215,657.4988874324058
-2.419774,1.0372166,3.26741,-0.25643238820428815,6.37626835020618,860.7324638613821,501.6762260560773,402.3635653015105,579.9033050466891,680.5040667721473
-1.9300119999999998,1.2493796,3.26493,0.41149400301691336,6.443059381985329,862.8547814521124,514.1925785795531,412.8921491858526,590.1571913979728,691.7587472832678
-1.7620819999999997,1.50682,3.35319,0.9579831866056032,6.563311420625217,868.9003287263662,521.7004243865724,422.4118940665339,598.9100378617807,697.5124439249313
-2.13304,1.8999399999999997,3.52092,1.403167667890501,6.710230625321961,866.8413875750131,527.7055700465804,428.42074274479955,602.908678781555,703.5177161944036
-3.428082,2.3468899999999997,3.72553,1.6460196108583383,7.02381900031304,871.9801323258727,530.4568659063543,426.149816712085,598.392691744045,702.0196018780667
-4.139226,2.714558,3.90543,0.762504922443404,7.5895879386770195,845.6260316683936,502.6757448716597,397.2983118069078,571.0962337281835,677.7568377770698
